79.139,26.67,608
79.112,26.7,377
79.166,26.74,339
79.192,26.78,429
79.219,26.77,496
79.245,26.84,731
79.192,26.94,765
79.245,26.99,1151
79.219,27.02,944
79.485,27.1,1206
79.458,27.18,1152
79.245,27.5,1183
79.006,27.75,1194
78.952,27.88,1154
78.926,28.02,1187
78.872,28.08,1167
79.006,28.08,1065
79.139,27.91,671
79.803,27.5,1255
79.511,27.98,1277
79.299,28.24,1286
79.086,28.54,1262
78.686,28.87,1274
78.712,28.83,1201
78.899,28.65,1251
78.766,28.96,1275
78.391,29.34,1283
78.016,29.65,1271
77.962,29.68,1099
78.525,29.37,1231
78.284,29.65,1215
78.177,29.64,1011
78.525,29.36,1128
78.579,29.28,1113
78.792,28.88,937
80.068,27.75,836
80.516,27.26,1113
80.463,27.3,1227
80.173,27.55,1211
79.909,27.7,1216
79.776,27.94,1166
79.617,28.08,1250
79.458,28.33,1155
79.485,28.32,1085
79.511,28.42,1131
79.511,28.54,1208
79.405,28.7,1212
79.299,28.81,1154
79.245,28.93,1216
79.032,29.12,1223
78.846,29.32,1240
78.739,29.45,1230
78.766,29.46,1221
78.926,29.37,1024
79.192,29.15,1078
79.272,29.12,978
79.299,29.06,429
79.485,28.88,338
79.564,28.85,126
79.644,28.81,62
79.591,28.74,163
80.727,27.8,155
81.094,27.32,96
81.251,27.13,60
81.356,26.88,66
81.487,26.74,76
81.513,26.72,52
81.565,26.68,38
81.461,26.84,13
81.8,26.92,5
81.956,27.02,4
81.826,27.11,4
81.852,26.99,5
81.93,26.98,0
81.982,26.98,4
82.008,27.04,0
82.008,27.05,4
82.112,27.05,0
82.112,27.02,2
82.216,26.96,10
82.45,26.92,0
82.424,26.92,4
82.605,26.82,5
82.709,26.76,4
82.812,26.74,5
82.786,26.74,2
83.276,26.74,3
83.122,26.75,9
83.328,26.7,0
83.251,26.68,4
83.251,26.71,0
83.302,26.76,4
83.251,26.83,4
83.148,26.91,0
83.096,26.9,4
83.019,26.97,5
83.019,27.04,4
83.019,27.04,3
83.019,27.14,2
82.812,27.2,5
82.76,27.22,9
82.735,27.34,5
82.605,27.43,20
82.657,27.39,1
82.657,27.36,4
82.657,27.3,4
82.657,27.24,4
82.657,27.25,0
82.605,27.26,4
82.528,27.25,0
82.657,27.13,4
82.709,27.03,4
82.735,27.05,6
82.76,26.94,5
82.812,26.96,6
82.709,27.12,4
82.605,27.11,2
82.76,26.94,4
82.864,26.87,3
82.838,26.96,11
82.76,26.92,0
82.967,26.77,0
82.89,26.98,5
82.864,27.1,3
82.916,27.23,11
82.916,27.28,13
82.864,27.23,22
82.967,27.2,10
83.019,27.24,5
82.967,27.25,12
83.019,27.22,36
82.993,27.22,85
83.019,27.26,166
82.967,27.29,250
82.89,27.35,324
82.838,27.45,400
82.735,27.6,480
82.605,27.72,638
82.553,27.84,883
82.45,28.02,1003
82.294,28.22,1076
82.112,28.37,1115
81.982,28.53,1139
81.904,28.67,1155
81.826,28.79,1174
81.696,28.93,1186
81.565,29.06,1197
81.487,29.17,1199
81.356,29.3,1205
81.094,29.52,1217
80.015,30.25,1224
80.411,30.09,1239
80.332,30.24,1229
80.226,30.37,1239
80.147,30.46,1241
79.935,30.65,1254
79.697,30.86,1239
79.511,31.02,1256
78.043,31.78,1264
74.089,33.65,1308
75.548,33.1,1292
73.034,34.26,1293
75.384,33.15,1251
77.099,32.49,1257
77.558,32.3,1246
77.531,32.41,1248
77.207,32.49,1252
77.045,32.59,1265
77.099,32.7,1259
76.774,32.94,1255
76.258,33.39,1254
75.137,33.88,1251
75.548,33.62,1249
75.685,33.7,1252
75.794,33.64,1256
76.012,33.44,1253
75.575,33.57,1248
75.685,33.52,1239
75.438,33.64,1247
75.301,33.81,1235
75.356,33.82,1236
75.329,33.77,1240
75.274,33.74,1235
75.356,33.68,1239
75.192,33.71,1236
74.889,34.08,1232
74.917,33.87,1212
75.027,33.93,1228
74.917,34.02,1223
74.752,34.15,1219
74.669,34.2,1218
74.531,34.2,1216
74.724,34.13,1215
74.697,34.16,1209
74.641,34.18,1208
74.531,34.27,1216
74.586,34.22,1205
74.614,34.16,1198
74.504,34.13,1192
74.669,34.04,1190
74.752,33.95,1178
74.834,33.88,1188
74.917,33.82,1172
74.917,33.77,1164
75.054,33.65,1152
75.192,33.59,1152
75.246,33.5,1103
75.356,33.3,1052
75.438,33.21,610
75.438,33.15,486
75.575,33,266
75.712,32.87,101
75.849,32.76,41
75.903,32.65,10
76.067,32.51,4
76.258,32.33,4
76.475,32.14,0
76.53,32.1,5
76.665,31.94,4
76.828,31.85,5
76.91,31.75,2
76.991,31.66,5
77.153,31.55,0
77.234,31.46,5
77.342,31.34,5
77.477,31.24,5
77.558,31.17,5
77.666,31.06,5
77.747,30.98,7
77.854,30.89,0
77.908,30.83,13
77.989,30.75,27
78.096,30.66,5
78.177,30.6,4
78.284,30.53,5
78.364,30.46,4
78.472,30.4,16
78.552,30.33,4
78.605,30.29,4
78.712,30.26,4
78.766,30.24,0
78.846,30.21,5
78.872,30.2,22
78.926,30.18,4
78.979,30.15,4
79.006,30.11,3
79.086,30.04,5
79.245,30,4
79.352,29.99,5
79.432,29.97,0
79.511,29.98,5
79.538,29.94,4
79.617,29.91,0
79.67,29.89,0
79.75,29.85,13
79.803,29.8,4
79.909,29.78,11
79.962,29.74,1
79.962,29.7,4
80.041,29.67,4
80.094,29.64,4
80.173,29.6,7
80.226,29.57,5
80.279,29.54,4
80.279,29.51,6
80.305,29.47,4
80.332,29.42,5
80.305,29.38,11
80.358,29.33,7
80.384,29.3,4
80.463,29.28,0
80.49,29.24,5
80.542,29.2,11
80.621,29.15,7
80.7,29.14,38
80.727,29.11,101
80.727,29.11,192
80.674,29.13,284
80.674,29.12,363
80.674,29.14,437
80.648,29.18,538
80.595,29.24,686
80.542,29.32,903
80.463,29.4,1020
80.358,29.52,1081
80.279,29.62,1105
80.173,29.76,1137
80.015,29.92,1153
79.909,30.07,1166
79.697,30.24,1178
79.538,30.44,1183
79.405,30.61,1204
79.219,30.79,1222
79.059,30.93,1221
78.525,31.38,1243
78.632,31.28,1238
78.445,31.5,1236
78.177,31.69,1243
77.935,31.92,1245
77.801,32.05,1246
77.342,32.45,1244
77.288,32.51,1259
77.288,32.58,1325
73.201,34.74,1294
74.476,34.33,1322
72.531,35.2,1266
73.284,34.79,1253
74.669,34.16,1209
75.63,33.77,1252
75.876,33.7,1253
75.739,33.86,1253
75.794,33.8,1258
75.356,34.07,1258
75.356,34.2,1250
74.476,34.75,1258
73.423,35.28,1241
73.729,35.03,1231
74.089,34.99,1231
74.089,34.99,1240
74.283,34.85,1241
74.255,34.93,1244
74.227,34.91,1246
73.868,35.08,1237
73.562,35.33,1235
73.368,35.34,1231
72.922,35.54,1227
73.201,35.38,1215
73.034,35.54,1222
72.866,35.64,1227
72.922,35.63,1225
72.81,35.65,1221
72.838,35.69,1220
72.81,35.7,1220
72.755,35.78,1215
72.643,35.82,1213
72.559,35.77,1220
72.503,35.71,1215
72.727,35.56,1217
72.699,35.52,1215
72.727,35.46,1209
72.866,35.31,1211
72.671,35.28,1207
72.755,35.16,1205
72.866,35.07,1199
72.922,34.93,1195
73.006,34.82,1185
73.062,34.72,1186
73.062,34.68,1170
73.173,34.57,1140
73.34,34.4,1133
73.535,34.19,922
73.757,33.95,794
73.978,33.7,555
74.089,33.6,453
74.172,33.49,193
74.283,33.34,101
74.366,33.21,41
74.697,32.96,14
74.999,32.68,5
75.082,32.61,4
75.054,32.58,3
74.999,32.68,1
74.834,32.85,5
74.917,32.78,0
74.972,32.81,3
74.917,32.85,0
74.972,32.8,4
75.082,32.73,9
75.082,32.7,4
75.137,32.64,4
75.246,32.52,0
75.356,32.41,8
75.493,32.28,4
75.685,32.11,5
75.794,31.98,4
75.903,31.86,5
76.067,31.74,5
76.121,31.66,5
76.23,31.54,4
76.312,31.46,5
76.339,31.39,6
76.475,31.26,20
76.584,31.18,4
76.693,31.08,5
76.774,31,7
76.855,30.91,5
76.91,30.87,0
76.991,30.76,7
77.099,30.71,5
77.099,30.7,10
77.234,30.59,5
77.207,30.61,4
77.207,30.6,4
77.288,30.54,4
77.369,30.48,0
77.423,30.45,4
77.477,30.41,4
77.531,30.37,5
77.558,30.32,0
77.639,30.28,5
77.693,30.22,7
77.747,30.18,4
77.827,30.12,4
77.908,30.04,1
77.962,30.01,4
77.989,29.97,4
78.096,29.93,5
78.123,29.89,4
78.177,29.86,4
78.284,29.76,5
78.311,29.74,4
78.418,29.67,4
78.445,29.65,1
78.498,29.62,4
78.552,29.57,11
78.659,29.51,4
78.659,29.52,5
78.686,29.5,12
78.712,29.5,33
78.766,29.48,71
78.819,29.47,178
78.819,29.5,303
78.792,29.53,442
78.766,29.6,598
78.712,29.66,702
78.686,29.74,900
78.659,29.81,984
78.579,29.94,1081
78.472,30.12,1109
78.391,30.26,1139
78.284,30.39,1152
78.204,30.54,1179
78.123,30.7,1164
77.962,30.9,1159
77.801,31.12,1159
77.801,31.25,1215
77.747,31.39,1239
77.369,31.7,1219
77.396,31.79,1221
77.207,32.03,1231
77.126,32.15,1227
76.882,32.42,1208
76.693,32.6,1245
76.747,32.68,1229
76.339,33.04,1257
76.23,33.23,1251
75.301,33.86,1331
74.117,34.62,1231
75.192,34.04,1328
73.978,34.68,1214
74.697,34.52,1244
74.889,34.6,1253
75.301,34.31,1163
76.285,33.58,1160
75.685,34.22,1250
75.246,34.6,1260
74.669,35.11,1252
74.366,35.44,1245
73.145,36.25,1250
73.701,35.7,1164
74.614,35.33,1261
73.201,36.25,1257
73.006,36.38,1212
74.227,35.52,1200
74.31,35.52,1218
74.531,35.26,1217
75.219,34.29,1198
76.012,33.3,1206
76.339,32.96,1221
75.985,33.07,1200
76.258,32.81,1178
76.203,32.79,1179
76.012,32.9,1170
75.794,33.13,1232
75.466,33.38,1165
74.999,33.98,1257
74.31,34.57,1248
74.227,34.84,1247
74.034,35.16,1246
73.812,35.4,1249
73.59,35.67,1218
73.812,35.58,1233
74.034,35.46,1184
74.697,34.9,1188
74.862,34.78,1216
74.669,34.9,1200
74.586,34.95,1200
74.724,34.78,1148
74.972,34.5,1094
75.246,34.2,1032
75.438,33.98,1019
75.575,33.84,884
75.767,33.6,371
75.876,33.42,224
75.985,33.3,153
76.121,33.11,133
76.23,33,156
76.285,32.92,147
76.258,32.89,155
76.258,32.85,41
76.285,32.75,24
76.312,32.71,22
76.394,32.64,4
76.121,32.92,4
75.985,33.04,11
75.849,33.1,0
75.849,32.91,4
75.876,32.75,3
75.903,32.56,4
75.931,32.4,5
76.012,32.25,5
76.121,32.15,0
76.176,32.08,6
76.285,31.94,5
76.367,31.84,5
76.475,31.74,5
76.611,31.64,16
76.638,31.58,6
76.665,31.53,3
76.693,31.48,3
76.747,31.43,6
76.801,31.37,5
76.882,31.33,7
76.964,31.32,8
77.045,31.26,5
77.153,31.17,14
77.288,31.06,2
77.423,30.94,5
77.477,30.87,2
77.585,30.81,4
77.639,30.75,5
77.747,30.66,4
77.827,30.61,5
77.908,30.6,5
77.935,30.58,9
78.043,30.52,5
78.043,30.53,5
78.043,30.51,4
78.15,30.46,5
78.177,30.41,2
78.284,30.33,8
78.338,30.29,15
78.391,30.23,3
78.418,30.17,5
78.552,30.08,0
78.605,30,4
78.659,29.96,3
78.712,29.92,5
78.739,29.85,0
78.792,29.81,4
78.819,29.78,0
78.899,29.73,12
78.926,29.7,0
79.006,29.62,1
79.032,29.59,3
79.112,29.54,2
79.192,29.48,4
79.299,29.42,4
79.352,29.38,12
79.378,29.36,5
79.432,29.33,7
79.458,29.32,8
79.511,29.3,34
79.538,29.28,82
79.591,29.26,173
79.617,29.26,296
79.591,29.29,428
79.617,29.33,572
79.564,29.39,781
79.458,29.49,885
79.405,29.6,1032
79.325,29.75,1096
79.219,29.88,1137
79.192,30,1135
79.112,30.14,1151
78.979,30.3,1129
79.059,30.28,1157
78.926,30.54,1203
78.552,30.89,1198
78.552,30.94,1197
78.579,31.04,1238
78.498,31.08,1181
78.311,31.29,1223
78.23,31.36,1199
78.096,31.5,1214
78.096,31.54,1206
77.423,32.18,1268
76.882,32.7,1262
76.584,33.08,1256
76.448,33.32,1264
76.448,33.2,1215
75.849,33.54,1229
75.384,33.84,1211
73.368,34.98,1281
73.173,35.2,1283
74.117,34.91,1225
75.027,34.58,1270
75.054,34.69,1262
74.614,34.94,1261
74.724,34.91,1264
74.752,34.88,1271
74.476,35.09,1275
74.034,35.31,1262
72.699,36.12,1247
73.006,35.93,1259
73.757,35.38,1263
73.368,35.72,1256
73.812,35.34,1212
74.2,34.99,1187
74.034,35.09,1269
73.034,35.75,1263
72.559,36.13,1251
73.034,35.82,1266
72.782,35.99,1231
72.922,35.76,1226
73.451,35.4,1219
72.95,35.66,1193
73.451,35.27,1254
72.587,35.87,1222
72.81,35.65,1143
73.423,35.14,1178
73.006,35.48,1249
73.062,35.36,1214
72.922,35.4,1223
72.671,35.59,1183
72.782,35.47,1188
72.755,35.4,1173
72.755,35.33,1185
73.006,35.18,1189
72.643,35.43,1188
72.587,35.45,1190
72.643,35.45,1192
72.531,35.42,1192
72.419,35.52,1176
72.363,35.5,1186
72.531,35.39,1141
72.643,35.26,1162
72.643,35.21,1072
72.866,34.93,829
73.145,34.59,290
73.423,34.27,216
73.59,34.04,241
73.701,33.83,187
73.729,33.67,83
73.812,33.5,27
73.868,33.35,11
73.951,33.2,5
74.062,33.06,5
74.145,32.93,5
74.255,32.81,0
74.338,32.7,4
74.31,32.63,0
74.283,32.57,4
74.089,32.49,0
74.172,32.35,4
74.117,32.23,8
74.283,32.08,4
74.366,31.97,3
74.504,31.81,5
74.559,31.73,5
74.586,31.64,4
74.669,31.54,5
74.779,31.43,5
74.834,31.34,1
74.944,31.22,4
75.054,31.09,0
75.164,30.96,2
75.329,30.81,12
75.356,30.73,5
75.356,30.68,0
75.301,30.62,0
75.219,30.55,5
75.246,30.44,4
75.384,30.32,4
75.466,30.22,4
75.52,30.14,4
75.63,30.05,0
75.712,29.96,1
75.849,29.87,2
75.958,29.8,5
76.04,29.74,4
76.094,29.68,0
76.203,29.6,4
76.285,29.55,7
76.394,29.47,4
76.53,29.42,0
76.584,29.38,4
76.72,29.33,0
76.747,29.28,8
76.855,29.23,4
76.882,29.22,8
76.91,29.2,4
76.964,29.17,5
76.991,29.17,4
77.018,29.14,4
77.099,29.07,5
77.153,29.05,4
77.234,28.98,1
77.315,28.91,6
77.315,28.9,0
77.423,28.82,3
77.531,28.75,10
77.585,28.7,7
77.612,28.7,8
77.585,28.67,6
77.801,28.48,9
77.881,28.46,27
77.881,28.46,67
77.827,28.52,148
77.801,28.57,225
77.827,28.6,295
77.801,28.66,345
77.747,28.72,436
77.747,28.78,619
77.693,28.89,869
77.639,29,1022
77.531,29.15,1054
77.477,29.3,1084
77.315,29.48,1125
77.18,29.68,1137
77.072,29.89,1151
76.937,30.06,1170
76.774,30.26,1169
76.638,30.49,1180
76.394,30.75,1196
76.258,30.94,1209
75.739,31.34,1213
75.985,31.16,1167
75.685,31.52,1240
75.438,31.78,1248
75.356,31.9,1254
74.999,32.19,1252
74.586,32.65,1258
74.448,32.83,1265
74.062,33.08,1237
71.689,34.61,1276
70.331,35.15,1301
69.562,35.77,1241
70.672,35.25,1204
72.026,34.6,1264
72.559,34.34,1257
72.643,34.36,1239
72.419,34.51,1258
72.11,34.77,1263
72.026,34.9,1251
71.801,35.01,1253
71.52,35.25,1244
68.903,36.65,1252
69.476,36.23,1237
70.075,36.07,1240
69.99,35.96,1245
70.445,35.73,1236
70.274,35.7,1240
70.104,35.84,1241
69.904,36.1,1223
69.476,36.23,1237
69.533,36.04,1237
69.533,35.94,1243
69.247,36.27,1245
69.876,35.8,1244
70.047,35.63,1252
69.704,35.86,1237
69.39,36,1235
69.333,36.06,1236
69.39,35.98,1222
69.39,36.01,1230
69.304,36.08,1225
69.39,35.93,1221
69.362,35.93,1229
69.276,35.88,1228
69.304,35.83,1217
69.619,35.45,1225
69.619,35.38,1222
69.505,35.33,1200
69.362,35.44,1223
69.59,35.31,1205
69.847,35.17,1198
70.075,34.88,1103
70.388,34.64,1165
70.445,34.63,1180
70.331,34.64,1127
70.416,34.54,1129
70.502,34.42,1121
70.53,34.39,1040
70.615,34.23,538
71.012,33.75,468
71.633,33.05,358
72.307,32.52,274
72.419,32.38,165
72.475,32.29,21
72.559,32.22,0
72.587,32.23,4
72.531,32.28,2
72.363,32.34,4
72.391,32.3,7
72.447,32.24,25
72.503,32.14,2
72.643,32.02,4
72.755,31.92,3
72.838,31.82,0
72.95,31.76,5
73.006,31.68,0
73.089,31.63,5
73.173,31.58,5
73.257,31.52,4
73.368,31.44,5
73.507,31.35,5
73.562,31.3,1
73.674,31.23,4
73.784,31.17,0
73.895,31.08,4
73.978,31.03,4
74.062,31,4
74.117,30.97,5
74.2,30.93,0
74.255,30.9,5
74.338,30.85,10
74.421,30.78,4
74.476,30.78,4
74.586,30.69,28
74.669,30.66,5
74.724,30.63,5
74.752,30.61,3
74.779,30.59,0
74.834,30.58,5
74.917,30.5,5
75.137,30.37,4
75.274,30.26,5
75.438,30.12,4
75.52,30.02,0
75.657,29.93,5
75.739,29.85,5
75.849,29.79,7
75.903,29.73,0
75.958,29.73,5
76.04,29.69,4
76.121,29.62,3
76.149,29.57,8
76.258,29.5,4
76.339,29.42,6
76.394,29.35,4
76.503,29.32,11
76.557,29.27,0
76.611,29.23,0
76.584,29.22,6
76.665,29.18,4
76.72,29.1,4
76.774,29.06,4
76.801,29.03,4
76.801,29.02,3
76.828,28.99,19
76.828,28.98,53
76.828,28.96,160
76.855,28.93,256
76.855,28.93,408
76.855,28.93,466
76.801,28.96,633
76.693,29.05,828
76.584,29.15,1006
76.475,29.29,1052
76.448,29.36,1071
76.339,29.51,1128
76.176,29.71,1152
76.012,29.86,1122
75.958,29.98,1085
76.012,29.94,1167
75.876,30.09,1193
75.63,30.35,1204
75.329,30.64,1197
75.466,30.55,1151
74.999,30.93,1193
75.164,30.86,1174
75.082,31.01,1245
74.034,31.76,1270
74.255,31.74,1187
74.145,31.95,1264
73.507,32.43,1180
72.866,32.97,1253
72.755,33.18,1231
72.251,33.54,1286
70.643,34.44,1312
71.012,34.3,1255
71.238,34.17,1208
71.294,34.27,1261
71.942,34.09,1287
71.745,34.11,1240
71.548,34.33,1268
71.322,34.43,1267
71.153,34.42,1222
71.209,34.55,1263
70.388,35.17,1264
69.447,35.65,1276
69.79,35.42,1259
69.104,35.95,1257
69.619,35.53,1255
69.619,35.52,1254
69.447,35.74,1214
69.018,36.04,1225
69.018,35.79,1238
69.904,35.04,1216
70.672,34.45,1165
71.209,34.07,1152
70.983,34.26,1250
70.303,34.75,1247
69.876,35.11,1239
69.762,35.2,1241
69.505,35.38,1243
69.762,35.32,1235
69.704,35.33,1221
69.819,35.26,1222
69.819,35.17,1223
69.762,35.25,1227
69.733,35.22,1223
69.733,35.09,1220
69.961,34.84,1217
70.16,34.72,1218
70.018,34.75,1212
70.075,34.67,1211
70.075,34.63,1198
69.99,34.59,1200
70.132,34.47,1186
70.274,34.35,1187
70.388,34.25,1177
70.502,34.09,1190
70.502,33.98,1139
70.502,33.86,1120
70.672,33.71,1112
70.785,33.59,1029
70.927,33.39,826
71.068,33.21,506
71.209,33.02,254
71.379,32.84,112
71.52,32.63,47
71.548,32.48,0
71.633,32.29,4
71.745,32.14,5
71.942,32,9
71.998,31.94,4
72.082,31.84,4
72.11,31.66,3
72.335,31.46,10
72.475,31.31,4
72.643,31.14,5
72.95,30.99,5
72.922,30.97,10
72.866,31.01,5
72.643,31.27,5
72.531,31.4,6
72.447,31.54,6
72.363,31.68,4
72.251,31.86,0
72.335,31.88,3
72.503,31.78,5
72.727,31.65,0
72.894,31.55,6
73.034,31.47,5
73.117,31.42,4
73.201,31.34,5
73.257,31.29,6
73.284,31.24,5
73.34,31.18,4
73.396,31.11,4
